"   ","INSTANCE_NUMBER","SNAP_ID","SNAP_TIME","EVENT_NAME","WAITS","WAIT_TIME","AVGWAIT","PCT_DB_TIME","WAIT_CLASS"
"292","1","1761","8/26/2013 4:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"293","1","1761","8/26/2013 4:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"294","1","1761","8/26/2013 4:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"295","1","1762","8/26/2013 5:15:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"296","1","1762","8/26/2013 5:15:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"297","1","1762","8/26/2013 5:15:50 PM","direct path read","151","7","46","0.6","User I/O"
"298","1","1763","8/26/2013 5:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"299","1","1763","8/26/2013 5:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"300","1","1763","8/26/2013 5:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"301","1","1764","8/26/2013 6:15:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"302","1","1764","8/26/2013 6:15:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"303","1","1764","8/26/2013 6:15:50 PM","direct path read","151","7","46","0.6","User I/O"
"304","1","1765","8/26/2013 6:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"305","1","1765","8/26/2013 6:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"306","1","1765","8/26/2013 6:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"307","1","1766","8/26/2013 7:15:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"308","1","1766","8/26/2013 7:15:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"309","1","1766","8/26/2013 7:15:50 PM","direct path read","151","7","46","0.6","User I/O"
"310","1","1767","8/26/2013 7:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"311","1","1767","8/26/2013 7:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"312","1","1767","8/26/2013 7:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"313","1","1768","8/26/2013 8:15:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"314","1","1768","8/26/2013 8:15:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"315","1","1768","8/26/2013 8:15:50 PM","direct path read","151","7","46","0.6","User I/O"
"316","1","1769","8/26/2013 8:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"317","1","1769","8/26/2013 8:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"318","1","1769","8/26/2013 8:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"319","1","1770","8/26/2013 9:15:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"320","1","1770","8/26/2013 9:15:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"321","1","1770","8/26/2013 9:15:50 PM","direct path read","151","7","46","0.6","User I/O"
"322","1","1771","8/26/2013 9:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"323","1","1771","8/26/2013 9:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"324","1","1771","8/26/2013 9:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"325","1","1772","8/26/2013 10:15:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"326","1","1772","8/26/2013 10:15:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"327","1","1772","8/26/2013 10:15:50 PM","direct path read","151","7","46","0.6","User I/O"
"328","1","1773","8/26/2013 10:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"329","1","1773","8/26/2013 10:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"330","1","1773","8/26/2013 10:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"331","1","1774","8/26/2013 11:15:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"332","1","1774","8/26/2013 11:15:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"333","1","1774","8/26/2013 11:15:50 PM","direct path read","151","7","46","0.6","User I/O"
"334","1","1775","8/26/2013 11:45:50 PM","db file scattered read","13263","178","13","15.6","User I/O"
"335","1","1775","8/26/2013 11:45:50 PM","db file sequential read","32012","451","14","39.5","User I/O"
"336","1","1775","8/26/2013 11:45:50 PM","direct path read","151","7","46","0.6","User I/O"
"337","1","1776","8/27/2013 12:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"338","1","1776","8/27/2013 12:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"339","1","1776","8/27/2013 12:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"340","1","1777","8/27/2013 12:45:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"341","1","1777","8/27/2013 12:45:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"342","1","1777","8/27/2013 12:45:50 AM","direct path read","151","7","46","0.6","User I/O"
"343","1","1778","8/27/2013 1:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"344","1","1778","8/27/2013 1:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"345","1","1778","8/27/2013 1:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"346","1","1779","8/27/2013 1:45:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"347","1","1779","8/27/2013 1:45:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"348","1","1779","8/27/2013 1:45:50 AM","direct path read","151","7","46","0.6","User I/O"
"349","1","1780","8/27/2013 2:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"350","1","1780","8/27/2013 2:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"351","1","1780","8/27/2013 2:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"352","1","1781","8/27/2013 2:45:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"353","1","1781","8/27/2013 2:45:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"354","1","1781","8/27/2013 2:45:50 AM","direct path read","151","7","46","0.6","User I/O"
"355","1","1782","8/27/2013 3:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"356","1","1782","8/27/2013 3:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"357","1","1782","8/27/2013 3:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"358","1","1783","8/27/2013 3:45:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"359","1","1783","8/27/2013 3:45:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"360","1","1783","8/27/2013 3:45:50 AM","direct path read","151","7","46","0.6","User I/O"
"361","1","1784","8/27/2013 4:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"362","1","1784","8/27/2013 4:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"363","1","1784","8/27/2013 4:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"364","1","1785","8/27/2013 4:45:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"365","1","1785","8/27/2013 4:45:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"366","1","1785","8/27/2013 4:45:50 AM","direct path read","151","7","46","0.6","User I/O"
"367","1","1786","8/27/2013 5:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"368","1","1786","8/27/2013 5:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"369","1","1786","8/27/2013 5:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"370","1","1787","8/27/2013 5:45:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"371","1","1787","8/27/2013 5:45:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"372","1","1787","8/27/2013 5:45:50 AM","direct path read","151","7","46","0.6","User I/O"
"373","1","1788","8/27/2013 6:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"374","1","1788","8/27/2013 6:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"375","1","1788","8/27/2013 6:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"376","1","1789","8/27/2013 6:45:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"377","1","1789","8/27/2013 6:45:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"378","1","1789","8/27/2013 6:45:50 AM","direct path read","151","7","46","0.6","User I/O"
"379","1","1790","8/27/2013 7:15:50 AM","db file scattered read","13263","178","13","15.6","User I/O"
"380","1","1790","8/27/2013 7:15:50 AM","db file sequential read","32012","451","14","39.5","User I/O"
"381","1","1790","8/27/2013 7:15:50 AM","direct path read","151","7","46","0.6","User I/O"
"382","1","1791","8/27/2013 7:45:50 AM","db file sequential read","86","0","4","4","User I/O"
"383","1","1791","8/27/2013 7:45:50 AM","db file scattered read","1","0","7","0.1","User I/O"
"384","1","1792","8/27/2013 8:15:50 AM","db file sequential read","86","0","4","4","User I/O"
"385","1","1792","8/27/2013 8:15:50 AM","db file scattered read","1","0","7","0.1","User I/O"
"386","1","1793","8/27/2013 8:45:50 AM","db file sequential read","347","1","3","4.5","User I/O"
"387","1","1794","8/27/2013 9:15:50 AM","db file sequential read","347","1","3","4.5","User I/O"
"388","1","1795","8/27/2013 9:45:50 AM","db file scattered read","1","0","31","0","User I/O"
"389","1","1795","8/27/2013 9:45:50 AM","db file sequential read","354","2","4","0.9","User I/O"
"390","1","1795","8/27/2013 9:45:50 AM","direct path read","298","6","21","3.6","User I/O"
"391","1","1796","8/27/2013 10:15:50 AM","db file sequential read","229","3","13","1.8","User I/O"
"392","1","1796","8/27/2013 10:15:50 AM","direct path read","4","0","107","0.3","User I/O"
"393","1","1797","8/27/2013 10:45:50 AM","db file scattered read","5","0","10","0.1","User I/O"
"394","1","1797","8/27/2013 10:45:50 AM","db file sequential read","75","1","12","2.6","User I/O"
"395","1","1797","8/27/2013 10:45:50 AM","direct path read","2","0","5","0","User I/O"
"396","1","1798","8/27/2013 11:15:50 AM","db file sequential read","58","0","6","1.7","User I/O"
"397","1","1799","8/27/2013 11:45:50 AM","db file scattered read","1","0","5","0","User I/O"
"398","1","1799","8/27/2013 11:45:50 AM","db file sequential read","48","0","8","2.6","User I/O"
"399","1","1800","8/27/2013 12:15:50 PM","db file sequential read","44","0","7","1.7","User I/O"
"400","1","1801","8/27/2013 12:45:50 PM","db file sequential read","50","0","7","1.3","User I/O"
"401","1","1802","8/27/2013 1:15:50 PM","db file sequential read","50","1","10","3.6","User I/O"
"402","1","1803","8/27/2013 1:45:50 PM","db file sequential read","34","0","9","1.8","User I/O"
"403","1","1804","8/27/2013 2:15:50 PM","db file sequential read","29","0","5","0.8","User I/O"
"404","1","1805","8/27/2013 2:45:50 PM","db file sequential read","30","0","7","3.6","User I/O"
"405","1","1806","8/27/2013 3:15:50 PM","db file sequential read","51","0","7","2.7","User I/O"
"406","1","1807","8/27/2013 3:45:50 PM","db file sequential read","36","0","6","1.5","User I/O"
"407","1","1807","8/27/2013 3:45:50 PM","direct path read","2","0","0","0","User I/O"
"408","1","1808","8/27/2013 4:15:50 PM","db file sequential read","48","0","6","1.8","User I/O"
"409","1","1809","8/27/2013 4:45:50 PM","db file sequential read","41","0","9","2.3","User I/O"
"410","1","1810","8/27/2013 5:15:50 PM","db file scattered read","1","0","4","0","User I/O"
"411","1","1810","8/27/2013 5:15:50 PM","db file sequential read","90","3","38","2.4","User I/O"
"412","1","1810","8/27/2013 5:15:50 PM","direct path read","269","4","15","2.8","User I/O"
"413","1","1811","8/27/2013 5:45:50 PM","db file sequential read","321","3","10","3.2","User I/O"
"414","1","1811","8/27/2013 5:45:50 PM","direct path read","77","1","12","0.9","User I/O"
"415","1","1812","8/27/2013 6:15:50 PM","db file sequential read","93","1","9","4.1","User I/O"
"416","1","1812","8/27/2013 6:15:50 PM","db file scattered read","3","0","5","0.1","User I/O"
"417","1","1813","8/27/2013 6:45:50 PM","db file scattered read","1","0","2","0","User I/O"
"418","1","1813","8/27/2013 6:45:50 PM","db file sequential read","85","1","12","3.6","User I/O"
"419","1","1813","8/27/2013 6:45:50 PM","direct path read","88","1","14","4.4","User I/O"
"420","1","1814","8/27/2013 7:15:50 PM","db file sequential read","299","2","8","0.8","User I/O"
"421","1","1814","8/27/2013 7:15:50 PM","direct path read","192","2","13","0.8","User I/O"
"422","1","1815","8/27/2013 7:45:50 PM","db file scattered read","2","0","6","0","User I/O"
"423","1","1815","8/27/2013 7:45:50 PM","db file sequential read","46","1","11","0.4","User I/O"
"424","1","1816","8/27/2013 8:15:50 PM","db file sequential read","60","1","11","3.6","User I/O"
"425","1","1817","8/27/2013 8:45:50 PM","db file sequential read","51","0","9","2.5","User I/O"
"426","1","1818","8/27/2013 9:15:50 PM","db file sequential read","68","0","7","3.7","User I/O"
"427","1","1818","8/27/2013 9:15:50 PM","direct path read","2","0","2","0","User I/O"
"428","1","1819","8/27/2013 9:45:50 PM","db file sequential read","57","0","8","3.6","User I/O"
"429","1","1820","8/27/2013 10:15:50 PM","db file sequential read","45","0","6","2.4","User I/O"
"430","1","1821","8/27/2013 10:45:50 PM","db file sequential read","49","0","5","1.7","User I/O"
"431","1","1822","8/27/2013 11:15:50 PM","db file sequential read","62","1","8","3.9","User I/O"
"432","1","1823","8/27/2013 11:45:50 PM","db file sequential read","68","1","9","4.8","User I/O"
"433","1","1824","8/28/2013 12:15:50 AM","db file sequential read","32","0","9","2.1","User I/O"
"434","1","1825","8/28/2013 12:45:50 AM","db file sequential read","82","1","8","4.8","User I/O"
"435","1","1826","8/28/2013 1:15:50 AM","db file scattered read","2","0","13","0.1","User I/O"
"436","1","1826","8/28/2013 1:15:50 AM","db file sequential read","221","3","11","13.3","User I/O"
"437","1","1827","8/28/2013 1:45:50 AM","db file sequential read","50","0","7","2.4","User I/O"
"438","1","1828","8/28/2013 2:15:50 AM","db file sequential read","39","0","8","2.4","User I/O"
"439","1","1829","8/28/2013 2:45:50 AM","db file sequential read","27","0","8","1.7","User I/O"
"440","1","1830","8/28/2013 3:15:50 AM","db file sequential read","33","0","7","1.9","User I/O"
"441","1","1831","8/28/2013 3:45:50 AM","db file sequential read","41","0","11","3.1","User I/O"
"442","1","1831","8/28/2013 3:45:50 AM","direct path read","1","0","0","0","User I/O"
"443","1","1832","8/28/2013 4:15:50 AM","db file sequential read","26","0","11","2","User I/O"
"444","1","1833","8/28/2013 4:45:50 AM","db file sequential read","30","0","8","1.8","User I/O"
"445","1","1834","8/28/2013 5:15:50 AM","db file sequential read","32","0","6","1.7","User I/O"
"446","1","1835","8/28/2013 5:45:50 AM","db file sequential read","33","0","7","1.4","User I/O"
"447","1","1836","8/28/2013 6:15:50 AM","db file sequential read","38","0","10","3.2","User I/O"
"448","1","1837","8/28/2013 6:45:50 AM","db file sequential read","41","0","6","2.1","User I/O"
"449","1","1838","8/28/2013 7:15:50 AM","db file sequential read","35","0","5","1.1","User I/O"
"450","1","1839","8/28/2013 7:45:50 AM","db file sequential read","39","0","5","1.7","User I/O"
"451","1","1840","8/28/2013 8:15:50 AM","db file sequential read","33","0","13","3.4","User I/O"
"452","1","1841","8/28/2013 8:45:50 AM","db file sequential read","32","0","4","1","User I/O"
"453","1","1842","8/28/2013 9:15:50 AM","db file scattered read","367","3","7","1.3","User I/O"
"454","1","1842","8/28/2013 9:15:50 AM","db file sequential read","4542","66","15","33.4","User I/O"
"455","1","1842","8/28/2013 9:15:50 AM","direct path read","1","0","6","0","User I/O"
"456","1","1843","8/28/2013 9:45:50 AM","db file scattered read","28191","264","9","8.3","User I/O"
"457","1","1843","8/28/2013 9:45:50 AM","db file sequential read","91746","969","11","30.5","User I/O"
"458","1","1844","8/28/2013 10:15:50 AM","db file scattered read","540","1","3","0.1","User I/O"
"459","1","1844","8/28/2013 10:15:50 AM","db file sequential read","3679","20","5","1.5","User I/O"
"460","1","1844","8/28/2013 10:15:50 AM","direct path read","140","1","9","0.1","User I/O"
"461","1","1845","8/28/2013 10:45:50 AM","db file sequential read","280","2","5","6.6","User I/O"
"462","1","1845","8/28/2013 10:45:50 AM","direct path read","26","0","5","0.6","User I/O"
"463","1","1846","8/28/2013 11:15:50 AM","db file sequential read","202","1","6","5.8","User I/O"
"464","1","1846","8/28/2013 11:15:50 AM","direct path read","7","0","0","0","User I/O"
"465","1","1847","8/28/2013 11:45:50 AM","db file scattered read","2","0","4","0.1","User I/O"
"466","1","1847","8/28/2013 11:45:50 AM","db file sequential read","183","1","5","7.4","User I/O"
"467","1","1847","8/28/2013 11:45:50 AM","direct path read","5","0","0","0","User I/O"
"468","1","1848","8/28/2013 12:15:50 PM","db file sequential read","130","1","4","4.5","User I/O"
"469","1","1848","8/28/2013 12:15:50 PM","direct path read","2","0","0","0","User I/O"
